D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_primary,strain_primary,time_secondary,strain_secondary,time_tertiary,strain_tertiary,time_failure,strain_failure
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,4.48E-14,7295.688236,1,700,122,543120.8076,0.007693834,2991120.808,0.032706714,3307920.808,0.035787561,3307920.808,0.035787561
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,4.48E-14,119843.8784,1,700,122,1147920.808,0.014557559,975120.8076,0.012557817,1147920.808,0.014557559,1147920.808,0.014557559
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,4.48E-14,666.3835272,1,700,122,1839120.808,0.021529599,6735120.808,0.066142472,8031120.808,0.077928355,8031120.808,0.077928355
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,4.48E-14,10946.46369,1,700,122,266110.5384,0.004403279,2415120.808,0.027227591,2731920.808,0.030458626,2731920.808,0.030458626
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,4.48E-14,179813.9697,1,700,122,1003920.808,0.013257902,831120.8076,0.010981954,1003920.808,0.013257902,1003920.808,0.013257902
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.05E-12,222.0938519,1,700,122,1407120.808,0.017124123,5151120.808,0.052280539,5943120.808,0.059571188,5943120.808,0.059571188
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.05E-12,3648.262881,1,700,122,23444.34082,0.001163068,1695120.808,0.020114336,2011920.808,0.023421572,2011920.808,0.023421572
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.05E-12,59928.81807,1,700,122,715920.8076,0.009971632,543120.8076,0.007725816,715920.8076,0.009971632,715920.8076,0.009971632
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.05E-12,444.1367181,1,700,122,831120.8076,0.010952609,3567120.808,0.038057012,4027920.808,0.042398158,4027920.808,0.042398158
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.05E-12,7295.688236,1,700,122,90,0.000186156,1263120.808,0.015658343,1435920.808,0.017668204,1435920.808,0.017668204
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,9.58E-16,119843.8784,1,700,122,543120.8076,0.007692618,2991120.808,0.032699477,3437520.808,0.037100973,3437520.808,0.037100973
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.05E-12,119843.8784,1,700,122,571920.8076,0.009444271,266110.5384,0.004424841,571920.8076,0.009444271,571920.8076,0.009444271
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.05E-12,666.3835272,1,700,122,543120.8076,0.007696632,2847120.808,0.031359621,3307920.808,0.035866042,3307920.808,0.035866042
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.05E-12,10946.46369,1,700,122,1147920.808,0.014624039,975120.8076,0.012569639,1147920.808,0.014624039,1147920.808,0.014624039
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.05E-12,179813.9697,1,700,122,427920.8076,0.007259783,266110.5384,0.00443482,427920.8076,0.007259783,427920.8076,0.007259783
4.72E-07,110100,4356000000,97730,254,0.3711,0.0002991,2.87E-15,222.0938519,1,700,122,1839120.808,0.021524479,7023120.808,0.068623265,13935120.81,0.130953095,14223120.81,0.13371412
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,2.87E-15,3648.262881,1,700,122,1839120.808,0.021527488,7023120.808,0.068639477,9759120.808,0.093208219,9759120.808,0.093208219
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,2.87E-15,59928.81807,1,700,122,543120.8076,0.007693028,2847120.808,0.031343724,3423120.808,0.037053358,3423120.808,0.037053358
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,2.87E-15,444.1367181,1,700,122,1839120.808,0.02152518,7023120.808,0.068626148,13935120.81,0.130963303,14223120.81,0.13372492
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,2.87E-15,7295.688236,1,700,122,1695120.808,0.020076716,5871120.808,0.058594155,6591120.808,0.06516251,6591120.808,0.06516251
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,2.87E-15,119843.8784,1,700,122,118321.3504,0.002520564,1983120.808,0.022992382,2299920.808,0.02628292,2299920.808,0.02628292
1.57E-07,110100,13070000000,97730,254,0.3711,0.0002991,9.58E-16,666.3835272,1,700,122,1839120.808,0.021524374,7023120.808,0.068623984,13935120.81,0.130956086,14223120.81,0.133717273
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,2.87E-15,666.3835272,1,700,122,1839120.808,0.021525728,7023120.808,0.068628632,13791120.81,0.129622096,13791120.81,0.129622096
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,2.87E-15,10946.46369,1,700,122,1407120.808,0.017120303,4719120.808,0.048433606,5179920.808,0.052627784,5179920.808,0.052627784
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,2.87E-15,179813.9697,1,700,122,360,0.000748429,1551120.808,0.018631586,1867920.808,0.022040436,1867920.808,0.022040436
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,6.73E-14,222.0938519,1,700,122,1839120.808,0.021528058,7023120.808,0.068636313,11631120.81,0.109753183,11631120.81,0.109753183
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,6.73E-14,3648.262881,1,700,122,975120.8076,0.012530883,3711120.808,0.039365973,4171920.808,0.043749189,4171920.808,0.043749189
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,6.73E-14,59928.81807,1,700,122,225,0.000465963,1263120.808,0.015645919,1435920.808,0.017607486,1435920.808,0.017607486
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,6.73E-14,444.1367181,1,700,122,1839120.808,0.021529626,6879120.808,0.067395625,8607120.808,0.083056875,8607120.808,0.083056875
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,6.73E-14,7295.688236,1,700,122,399120.8076,0.006008328,2559120.808,0.028613422,2875920.808,0.031778917,2875920.808,0.031778917
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,6.73E-14,119843.8784,1,700,122,1003920.808,0.013065213,831120.8076,0.010978076,1003920.808,0.013065213,1003920.808,0.013065213
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,6.73E-14,666.3835272,1,700,122,1695120.808,0.020078067,5871120.808,0.058598255,6735120.808,0.066435653,6735120.808,0.066435653
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,9.58E-16,10946.46369,1,700,122,1839120.808,0.021528082,6735120.808,0.066135657,8175120.808,0.079264395,8175120.808,0.079264395
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,6.73E-14,10946.46369,1,700,122,118321.3504,0.0025215,1983120.808,0.022996054,2299920.808,0.026238829,2299920.808,0.026238829
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,6.73E-14,179813.9697,1,700,122,859920.8076,0.011652181,687120.8076,0.009369472,859920.8076,0.011652181,859920.8076,0.011652181
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.57E-12,222.0938519,1,700,122,1263120.808,0.015618181,4431120.808,0.0458873,5079120.808,0.052015255,5079120.808,0.052015255
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.57E-12,3648.262881,1,700,122,360,0.000749586,1551120.808,0.018657995,1723920.808,0.02056896,1723920.808,0.02056896
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.57E-12,59928.81807,1,700,122,692880.8076,0.010397018,399120.8076,0.006035583,692880.8076,0.010397018,692880.8076,0.010397018
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.57E-12,444.1367181,1,700,122,543120.8076,0.007697358,2991120.808,0.032718745,3451920.808,0.037177502,3451920.808,0.037177502
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.57E-12,7295.688236,1,700,122,1291920.808,0.016514932,975120.8076,0.012567858,1291920.808,0.016514932,1291920.808,0.016514932
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.57E-12,119843.8784,1,700,122,427920.8076,0.006827864,266110.5384,0.004434032,427920.8076,0.006827864,427920.8076,0.006827864
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.57E-12,666.3835272,1,700,122,399120.8076,0.006011599,2415120.808,0.02723898,2861520.808,0.031795418,2861520.808,0.031795418
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.57E-12,10946.46369,1,700,122,1003920.808,0.013162106,831120.8076,0.01099261,1003920.808,0.013162106,1003920.808,0.013162106
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,9.58E-16,179813.9697,1,700,122,399120.8076,0.00600714,2415120.808,0.027220359,2731920.808,0.030409965,2731920.808,0.030409965
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.57E-12,179813.9697,1,700,122,399120.8076,0.006469637,177437.0256,0.003317055,399120.8076,0.006469637,399120.8076,0.006469637
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,2.24E-14,222.0938519,1,700,122,1839120.808,0.021525985,7023120.808,0.068627797,13935120.81,0.130968814,14223120.81,0.133730843
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,9.58E-16,222.0938519,1,700,142,543120.8076,0.020639327,2127120.808,0.067318099,4287120.808,0.130720333,4431120.808,0.135238485
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,9.58E-16,3648.262881,1,700,142,543120.8076,0.020641265,2127120.808,0.067324664,4287120.808,0.130738871,4431120.808,0.13525831
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,2.24E-14,3648.262881,1,700,142,543120.8076,0.02064565,2127120.808,0.067343793,2875920.808,0.088868399,2875920.808,0.088868399
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,2.24E-14,59928.81807,1,700,142,177437.0256,0.00817339,831120.8076,0.029726652,1003920.808,0.035153638,1003920.808,0.035153638
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,2.24E-14,444.1367181,1,700,142,543120.8076,0.020642737,2127120.808,0.06732754,4287120.808,0.130747479,4431120.808,0.135267786
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,2.24E-14,7295.688236,1,700,142,543120.8076,0.020648326,1695120.808,0.055084225,2011920.808,0.064234941,2011920.808,0.064234941
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,2.24E-14,119843.8784,1,700,142,23444.34082,0.002069021,543120.8076,0.020673784,715920.8076,0.02657372,715920.8076,0.02657372
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,2.24E-14,666.3835272,1,700,142,543120.8076,0.020643419,2127120.808,0.067330604,4287120.808,0.130821336,4287120.808,0.130821336
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,2.24E-14,10946.46369,1,700,142,399120.8076,0.015913268,1407120.808,0.046817075,1709520.808,0.055824357,1709520.808,0.055824357
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,2.24E-14,179813.9697,1,700,142,360,0.000877336,399120.8076,0.015936922,571920.8076,0.022122552,571920.8076,0.022122552
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,5.25E-13,222.0938519,1,700,142,543120.8076,0.02064713,2127120.808,0.067341618,3711120.808,0.11378003,3711120.808,0.11378003
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,5.25E-13,3648.262881,1,700,142,266110.5384,0.011362717,1119120.808,0.038409184,1291920.808,0.043775097,1291920.808,0.043775097
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,9.58E-16,59928.81807,1,700,142,543120.8076,0.020646288,1983120.808,0.063271251,2299920.808,0.072469448,2299920.808,0.072469448
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,5.25E-13,59928.81807,1,700,142,90,0.000216684,266110.5384,0.011390849,427920.8076,0.017956644,427920.8076,0.017956644
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,5.25E-13,444.1367181,1,700,142,543120.8076,0.020649219,1983120.808,0.063275324,2443920.808,0.076485845,2443920.808,0.076485845
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,5.25E-13,7295.688236,1,700,142,78910.90027,0.00441066,687120.8076,0.025265879,859920.8076,0.030846545,859920.8076,0.030846545
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,5.25E-13,119843.8784,1,700,142,269657.4789,0.012879135,177437.0256,0.008211505,269657.4789,0.012879135,269657.4789,0.012879135
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,5.25E-13,666.3835272,1,700,142,543120.8076,0.020651014,1695120.808,0.05509236,2011920.808,0.064248772,2011920.808,0.064248772
1.57E-07,73400,13070000000,81440,254,0.3711,0.0002991,5.25E-13,10946.46369,1,700,142,23444.34082,0.002070529,543120.8076,0.02068108,715920.8076,0.02658977,715920.8076,0.02658977
1.57E-07,73400,13070000000,65150,254,0.3711,0.0002991,5.25E-13,179813.9697,1,700,142,195171.7282,0.010450178,118321.3504,0.005984587,195171.7282,0.010450178,195171.7282,0.010450178
3.15E-07,110100,4356000000,97730,254,0.3711,0.0002991,1.92E-15,222.0938519,1,700,142,543120.8076,0.020639952,2127120.808,0.067319456,4287120.808,0.130723301,4431120.808,0.135241601
3.15E-07,110100,4356000000,81440,254,0.3711,0.0002991,1.92E-15,3648.262881,1,700,142,543120.8076,0.020642281,2127120.808,0.067327987,4287120.808,0.130753907,4431120.808,0.13527659
3.15E-07,110100,4356000000,65150,254,0.3711,0.0002991,1.92E-15,59928.81807,1,700,142,399120.8076,0.015911798,1551120.808,0.050964006,1853520.808,0.059900138,1853520.808,0.059900138
1.57E-07,110100,8711000000,97730,254,0.3711,0.0002991,9.58E-16,444.1367181,1,700,142,543120.8076,0.020639795,2127120.808,0.067319645,4287120.808,0.130724149,4431120.808,0.135242512
3.15E-07,110100,8711000000,97730,254,0.3711,0.0002991,1.92E-15,444.1367181,1,700,142,543120.8076,0.020640507,2127120.808,0.067321377,4287120.808,0.130728339,4431120.808,0.13524694
3.15E-07,110100,8711000000,81440,254,0.3711,0.0002991,1.92E-15,7295.688236,1,700,142,543120.8076,0.020643778,2127120.808,0.067334969,3567120.808,0.109211912,3567120.808,0.109211912
3.15E-07,110100,8711000000,65150,254,0.3711,0.0002991,1.92E-15,119843.8784,1,700,142,266110.5384,0.011359676,1119120.808,0.038398034,1291920.808,0.043798591,1291920.808,0.043798591
3.15E-07,110100,13070000000,97730,254,0.3711,0.0002991,1.92E-15,666.3835272,1,700,142,543120.8076,0.020640937,2127120.808,0.067322883,4287120.808,0.130732648,4431120.808,0.135251541
3.15E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.92E-15,10946.46369,1,700,142,543120.8076,0.020644929,2127120.808,0.067342116,2991120.808,0.09247318,2991120.808,0.09247318
3.15E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.92E-15,179813.9697,1,700,142,177437.0256,0.00817279,831120.8076,0.029724694,1003920.808,0.035181655,1003920.808,0.035181655
3.15E-07,91750,4356000000,97730,254,0.3711,0.0002991,4.48E-14,222.0938519,1,700,142,543120.8076,0.020643046,2127120.808,0.067327105,4287120.808,0.130743967,4431120.808,0.135263696
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,4.48E-14,3648.262881,1,700,142,543120.8076,0.020647935,1983120.808,0.063277898,2285520.808,0.072072095,2285520.808,0.072072095
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,4.48E-14,59928.81807,1,700,142,52637.26685,0.003337431,687120.8076,0.025268686,836880.8076,0.030319129,836880.8076,0.030319129
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,4.48E-14,444.1367181,1,700,142,543120.8076,0.020644127,2127120.808,0.067332225,4287120.808,0.130926717,4287120.808,0.130926717
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,9.58E-16,7295.688236,1,700,142,543120.8076,0.020642478,2127120.808,0.067329429,4287120.808,0.130874034,4287120.808,0.130874034
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,4.48E-14,7295.688236,1,700,142,399120.8076,0.015914158,1407120.808,0.046823094,1579920.808,0.051984056,1579920.808,0.051984056
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,4.48E-14,119843.8784,1,700,142,360,0.000877507,399120.8076,0.015941003,571920.8076,0.022576053,571920.8076,0.022576053
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,4.48E-14,666.3835272,1,700,142,543120.8076,0.020644998,2127120.808,0.067337017,3711120.808,0.113699808,3711120.808,0.113699808
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,4.48E-14,10946.46369,1,700,142,266110.5384,0.011360701,1119120.808,0.038400608,1291920.808,0.043721809,1291920.808,0.043721809
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,4.48E-14,179813.9697,1,700,142,225,0.000542532,266110.5384,0.011384891,427920.8076,0.017717841,427920.8076,0.017717841
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.05E-12,222.0938519,1,700,142,543120.8076,0.020650147,2127120.808,0.067358419,2731920.808,0.084782635,2731920.808,0.084782635
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.05E-12,3648.262881,1,700,142,118321.3504,0.005955082,831120.8076,0.029744787,1003920.808,0.035429298,1003920.808,0.035429298
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.05E-12,59928.81807,1,700,142,292712.5922,0.013547825,177437.0256,0.008207221,292712.5922,0.013547825,292712.5922,0.013547825
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.05E-12,444.1367181,1,700,142,543120.8076,0.020653247,1695120.808,0.055103633,1867920.808,0.060131463,1867920.808,0.060131463
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.05E-12,7295.688236,1,700,142,23444.34082,0.002071476,543120.8076,0.020690385,715920.8076,0.027083563,715920.8076,0.027083563
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,9.58E-16,119843.8784,1,700,142,399120.8076,0.015912535,1407120.808,0.046816099,1579920.808,0.051931635,1579920.808,0.051931635
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.05E-12,119843.8784,1,700,142,189260.1606,0.011068693,78910.90027,0.004431232,189260.1606,0.011068693,189260.1606,0.011068693
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.05E-12,666.3835272,1,700,142,399120.8076,0.015917898,1407120.808,0.046837802,1579920.808,0.052054749,1579920.808,0.052054749
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.05E-12,10946.46369,1,700,142,360,0.000878302,399120.8076,0.01595197,571920.8076,0.022782615,571920.8076,0.022782615
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.05E-12,179813.9697,1,700,142,130144.4854,0.007623513,78910.90027,0.004442156,130144.4854,0.007623513,130144.4854,0.007623513
4.72E-07,110100,4356000000,97730,254,0.3711,0.0002991,2.87E-15,222.0938519,1,700,142,543120.8076,0.020640371,2127120.808,0.067320394,4287120.808,0.130725437,4431120.808,0.13524385
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,2.87E-15,3648.262881,1,700,142,543120.8076,0.020642983,2127120.808,0.067330559,4143120.808,0.12636426,4143120.808,0.12636426
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,2.87E-15,59928.81807,1,700,142,399120.8076,0.015913166,1407120.808,0.046820686,1579920.808,0.052023892,1579920.808,0.052023892
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,2.87E-15,444.1367181,1,700,142,543120.8076,0.020640989,2127120.808,0.067322602,4287120.808,0.130731521,4431120.808,0.135250321
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,2.87E-15,7295.688236,1,700,142,543120.8076,0.020644694,2127120.808,0.067339806,3207120.808,0.098815148,3207120.808,0.098815148
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,2.87E-15,119843.8784,1,700,142,177437.0256,0.008172407,975120.8076,0.034104353,1147920.808,0.039727985,1147920.808,0.039727985
1.57E-07,110100,13070000000,97730,254,0.3711,0.0002991,9.58E-16,666.3835272,1,700,142,543120.8076,0.020640154,2127120.808,0.06732083,4287120.808,0.130727235,4431120.808,0.135245782
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,2.87E-15,666.3835272,1,700,142,543120.8076,0.020641469,2127120.808,0.067324363,4287120.808,0.130736996,4431120.808,0.135256217
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,2.87E-15,10946.46369,1,700,142,543120.8076,0.020646028,1983120.808,0.063266122,2443920.808,0.076487679,2443920.808,0.076487679
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,2.87E-15,179813.9697,1,700,142,78910.90027,0.004408434,687120.8076,0.025256803,859920.8076,0.030839315,859920.8076,0.030839315
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,6.73E-14,222.0938519,1,700,142,543120.8076,0.020643869,2127120.808,0.067329516,4287120.808,0.130753251,4431120.808,0.135274227
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,6.73E-14,3648.262881,1,700,142,543120.8076,0.02064967,1695120.808,0.055090862,1997520.808,0.063954235,1997520.808,0.063954235
