tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
800.0,3.2,100.0,3.333e-05,2.0,0.5,2.2033e-15,437.36,650.13,834.82,992.34,1125.7,1238.2,1332.7,1411.8,1477.9,1532.8,1578.4,1616.1,1647.2,1672.8,1693.7,1710.7,1724.6,1735.8,1744.7,1751.8,1757.5,1761.8,1765.1,1767.7,1769.5,1770.7,1771.5,1772.0,1772.0
800.0,3.2,200.0,3.333e-05,2.0,0.5,-1.5864e-14,623.64,836.69,1023.5,1183.1,1318.4,1432.5,1528.2,1608.5,1675.4,1731.0,1777.2,1815.2,1846.6,1872.4,1893.4,1910.5,1924.4,1935.5,1944.3,1951.4,1956.9,1961.1,1964.3,1966.5,1968.2,1969.2,1969.9,1970.1,1970.1
800.0,3.2,400.0,3.333e-05,2.0,0.5,-6.1692e-15,981.87,1208.1,1400.1,1564.3,1703.4,1820.7,1919.2,2001.6,2070.3,2127.4,2174.5,2213.6,2245.5,2271.6,2292.9,2310.1,2324.0,2335.0,2343.8,2350.6,2355.7,2359.7,2362.6,2364.5,2365.8,2366.5,2366.8,2366.6,2366.3
800.0,3.2,800.0,3.333e-05,2.0,0.5,-2.4677e-14,1599.5,1933.4,2148.2,2323.8,2471.3,2595.6,2699.8,2787.0,2859.5,2919.7,2969.3,3010.1,3043.4,3070.5,3092.4,3109.8,3123.7,3134.6,3143.1,3149.5,3154.2,3157.5,3159.7,3161.0,3161.6,3161.6,3161.1,3160.2,3159.2
800.0,6.4,50.0,3.333e-05,2.0,0.5,-6.1692e-15,507.87,835.07,1083.8,1268.3,1402.6,1498.7,1566.7,1614.0,1646.6,1668.6,1683.3,1692.6,1698.4,1701.7,1703.2,1703.5,1703.1,1702.0,1700.5,1698.9,1697.1,1695.3,1693.4,1691.5,1689.6,1687.8,1686.0,1684.4,1682.6
800.0,6.4,100.0,3.333e-05,2.0,0.5,-1.6745e-14,594.69,924.18,1175.9,1363.0,1499.3,1596.9,1665.9,1713.9,1747.0,1769.3,1784.1,1793.6,1799.3,1802.6,1804.1,1804.2,1803.6,1802.4,1800.8,1799.1,1797.2,1795.2,1793.1,1791.1,1789.1,1787.2,1785.3,1783.5,1781.7
800.0,6.4,200.0,3.333e-05,2.0,0.5,-8.8132e-16,766.29,1101.7,1359.7,1552.0,1692.5,1793.1,1864.3,1913.8,1947.8,1970.8,1985.9,1995.4,2001.2,2004.3,2005.6,2005.6,2004.7,2003.3,2001.5,1999.4,1997.2,1995.0,1992.6,1990.4,1988.2,1986.0,1983.9,1981.9,1979.9
800.0,6.4,400.0,3.333e-05,2.0,0.5,9.6945e-15,1095.3,1453.3,1725.3,1928.7,2077.7,2184.7,2260.5,2313.2,2349.3,2373.6,2389.4,2399.3,2405.1,2407.9,2408.9,2408.5,2407.2,2405.3,2402.8,2400.3,2397.6,2394.8,2391.9,2389.2,2386.5,2383.9,2381.3,2378.8,2376.4
800.0,6.4,800.0,3.333e-05,2.0,0.5,-1.2338e-14,1665.2,2133.8,2445.6,2674.8,2842.8,2964.2,3050.4,3110.4,3151.5,3178.9,3196.4,3207.2,3213.3,3215.9,3216.2,3215.1,3212.8,3209.9,3206.5,3202.8,3199.0,3195.2,3191.4,3187.6,3183.8,3180.2,3176.7,3173.3,3170.1
800.0,12.8,50.0,3.333e-05,2.0,0.5,-6.1692e-15,729.66,1164.8,1429.6,1578.8,1657.4,1696.8,1715.1,1722.8,1725.2,1724.9,1723.2,1721.1,1718.5,1715.9,1713.2,1710.6,1708.0,1705.4,1703.0,1700.6,1698.3,1696.1,1693.9,1691.8,1689.9,1688.0,1686.1,1684.3,1682.7
800.0,12.8,100.0,3.333e-05,2.0,0.5,-1.2338e-14,808.19,1250.8,1522.1,1675.7,1756.9,1797.6,1816.6,1824.6,1827.0,1826.6,1824.8,1822.5,1819.7,1817.0,1814.1,1811.4,1808.6,1805.9,1803.4,1800.8,1798.3,1796.0,1793.7,1791.5,1789.4,1787.3,1785.4,1783.5,1781.8
800.0,12.8,200.0,3.333e-05,2.0,0.5,-8.8132e-16,962.48,1421.4,1706.1,1868.8,1955.6,1999.2,2019.6,2028.2,2030.6,2030.1,2028.0,2025.4,2022.4,2019.3,2016.1,2012.9,2009.9,2006.9,2004.0,2001.2,1998.5,1995.8,1993.3,1990.9,1988.5,1986.2,1984.0,1982.0,1979.9
800.0,12.8,400.0,3.333e-05,2.0,0.5,-1.4101e-14,1256.1,1756.4,2070.0,2252.5,2351.4,2401.6,2425.3,2435.2,2438.0,2437.2,2434.8,2431.4,2427.8,2424.0,2420.2,2416.5,2412.7,2409.1,2405.7,2402.2,2398.9,2395.7,2392.6,2389.7,2386.8,2384.1,2381.4,2378.9,2376.5
800.0,12.8,800.0,3.333e-05,2.0,0.5,-3.5253e-15,1765.5,2393.9,2777.7,3006.8,3135.0,3202.2,3234.7,3248.6,3252.8,3252.1,3248.9,3244.6,3239.7,3234.6,3229.4,3224.4,3219.4,3214.5,3209.7,3205.1,3200.7,3196.3,3192.1,3188.0,3184.2,3180.5,3176.8,3173.4,3170.1
800.0,25.6,50.0,3.333e-05,2.0,0.5,1.7626e-15,983.41,1465.6,1658.8,1720.5,1736.2,1738.2,1736.5,1733.7,1730.7,1727.7,1724.7,1721.7,1718.8,1716.1,1713.3,1710.6,1708.0,1705.5,1703.0,1700.6,1698.3,1696.1,1693.9,1691.8,1689.9,1687.9,1686.1,1684.3,1682.7
800.0,25.6,100.0,3.333e-05,2.0,0.5,-3.5253e-15,1054.4,1552.0,1755.3,1821.1,1838.3,1840.7,1838.8,1835.9,1832.7,1829.5,1826.4,1823.1,1820.2,1817.2,1814.2,1811.4,1808.6,1805.9,1803.4,1800.8,1798.3,1796.0,1793.6,1791.5,1789.4,1787.3,1785.4,1783.5,1781.7
800.0,25.6,200.0,3.333e-05,2.0,0.5,-1.2338e-14,1192.5,1722.5,1946.7,2022.0,2042.3,2045.3,2043.5,2040.3,2036.8,2033.2,2029.7,2026.2,2022.8,2019.4,2016.2,2013.0,2009.9,2006.9,2004.0,2001.2,1998.5,1995.8,1993.3,1990.8,1988.5,1986.2,1984.0,1982.0,1979.9
800.0,25.6,400.0,3.333e-05,2.0,0.5,3.5253e-15,1451.9,2052.8,2323.2,2420.8,2449.3,2454.7,2453.1,2449.4,2445.2,2440.9,2436.6,2432.4,2428.3,2424.3,2420.3,2416.5,2412.8,2409.1,2405.7,2402.2,2398.9,2395.7,2392.6,2389.6,2386.8,2384.1,2381.4,2378.9,2376.5
800.0,25.6,800.0,3.333e-05,2.0,0.5,-8.8132e-15,1898.6,2666.5,3045.9,3202.7,3256.8,3271.3,3271.9,3268.1,3262.9,3257.2,3251.5,3245.9,3240.4,3235.0,3229.6,3224.4,3219.4,3214.5,3209.7,3205.1,3200.7,3196.3,3192.1,3188.0,3184.2,3180.5,3176.8,3173.4,3170.1
1600.0,0.1,50.0,3.333e-05,2.0,0.5,-8.8132e-16,124.17,140.59,158.88,177.29,195.53,213.57,231.43,249.1,266.6,283.92,301.07,318.05,334.87,351.54,368.05,384.42,400.63,416.71,432.65,448.45,464.14,479.69,495.13,510.45,525.66,540.77,555.76,570.66,585.45
1600.0,0.1,100.0,3.333e-05,2.0,0.5,6.6099e-16,229.06,242.96,260.75,278.96,297.02,314.89,332.57,350.07,367.4,384.55,401.54,418.37,435.03,451.55,467.91,484.12,500.19,516.14,531.94,547.62,563.18,578.61,593.93,609.14,624.24,639.24,654.14,668.94,683.65
1600.0,0.1,200.0,3.333e-05,2.0,0.5,8.8132e-16,437.54,447.65,464.56,482.37,500.07,517.59,534.92,552.08,569.07,585.89,602.55,619.06,635.4,651.61,667.67,683.6,699.39,715.05,730.59,746.01,761.31,776.5,791.59,806.58,821.46,836.25,850.95,865.56,880.09
1600.0,0.1,400.0,3.333e-05,2.0,0.5,-8.8132e-15,839.08,856.3,872.39,889.47,906.45,923.26,939.88,956.36,972.65,988.81,1004.8,1020.7,1036.4,1051.9,1067.5,1082.7,1098.0,1113.1,1128.1,1142.9,1157.8,1172.5,1187.1,1201.6,1216.1,1230.5,1244.7,1259.0,1273.1
1600.0,0.1,800.0,3.333e-05,2.0,0.5,-8.8132e-15,1523.1,1660.3,1687.5,1704.5,1720.3,1735.7,1750.9,1765.9,1780.9,1795.7,1810.3,1824.8,1839.3,1853.6,1867.9,1881.9,1896.0,1910.0,1923.9,1937.7,1951.4,1965.1,1978.8,1992.4,2005.9,2019.3,2032.9,2046.2,2059.7
1600.0,0.2,50.0,3.333e-05,2.0,0.5,-1.2118e-15,141.95,176.74,212.98,248.95,284.35,319.19,353.48,387.22,420.43,453.12,485.3,517.0,548.21,578.94,609.23,639.05,668.46,697.44,726.0,754.17,781.94,809.33,836.36,863.03,889.35,915.33,940.98,966.32,991.34
1600.0,0.2,100.0,3.333e-05,2.0,0.5,-3.7456e-15,245.87,278.19,313.96,349.75,385.0,419.68,453.81,487.41,520.46,553.01,585.05,616.6,647.67,678.27,708.42,738.12,767.4,796.25,824.7,852.75,880.41,907.7,934.62,961.19,987.41,1013.3,1038.9,1064.1,1089.1
1600.0,0.2,200.0,3.333e-05,2.0,0.5,-2.2033e-15,452.41,481.07,516.0,551.43,586.38,620.75,654.57,687.86,720.62,752.86,784.62,815.88,846.68,877.0,906.88,936.33,965.35,993.96,1022.2,1049.9,1077.4,1104.5,1131.2,1157.6,1183.6,1209.3,1234.7,1259.8,1284.6
1600.0,0.2,400.0,3.333e-05,2.0,0.5,-1.0576e-14,850.26,886.06,920.29,955.08,989.39,1023.1,1056.3,1089.0,1121.2,1152.8,1184.0,1214.7,1244.9,1274.7,1304.1,1332.9,1361.5,1389.6,1417.2,1444.6,1471.6,1498.2,1524.6,1550.5,1576.1,1601.5,1626.5,1651.2,1675.7
1600.0,0.2,800.0,3.333e-05,2.0,0.5,-2.4677e-14,1528.7,1682.6,1728.2,1763.2,1796.4,1828.9,1860.9,1892.3,1923.2,1953.6,1983.7,2013.1,2042.3,2070.9,2099.2,2127.0,2154.5,2181.5,2208.3,2234.7,2260.7,2286.5,2311.9,2337.0,2361.8,2386.4,2410.6,2434.8,2458.5
1600.0,0.4,50.0,3.333e-05,2.0,0.5,-4.4066e-16,176.23,245.89,315.66,383.88,450.31,514.99,577.95,639.25,698.93,757.05,813.65,868.77,922.46,974.76,1025.7,1075.4,1123.7,1170.9,1216.9,1261.6,1305.4,1348.0,1389.6,1430.1,1469.7,1508.4,1546.0,1583.0,1618.9
1600.0,0.4,100.0,3.333e-05,2.0,0.5,-8.8132e-16,278.31,345.65,415.01,483.13,549.46,614.05,676.91,738.12,797.71,855.74,912.25,967.27,1020.9,1073.1,1124.0,1173.5,1221.8,1268.8,1314.8,1359.5,1403.1,1445.6,1487.2,1527.6,1567.1,1605.8,1643.5,1680.2,1716.1
1600.0,0.4,200.0,3.333e-05,2.0,0.5,-5.2879e-15,481.18,545.1,613.78,681.69,747.84,812.23,874.92,935.94,995.34,1053.2,1109.5,1164.4,1217.8,1269.8,1320.5,1369.8,1418.0,1464.9,1510.6,1555.2,1598.7,1641.0,1682.4,1722.8,1762.1,1800.6,1838.2,1874.8,1910.6
1600.0,0.4,400.0,3.333e-05,2.0,0.5,-8.8132e-15,871.95,943.22,1011.5,1079.0,1144.9,1208.8,1271.2,1331.8,1390.9,1448.3,1504.2,1558.7,1611.8,1663.4,1713.7,1762.8,1810.6,1857.1,1902.5,1946.8,1989.9,2032.0,2073.1,2113.2,2152.3,2190.5,2227.8,2264.3,2299.8
1600.0,0.4,800.0,3.333e-05,2.0,0.5,-3.1728e-14,1539.9,1725.8,1805.9,1874.3,1939.6,2002.9,2064.4,2124.3,2182.6,2239.4,2294.5,2348.2,2400.5,2451.4,2501.1,2549.4,2596.5,2642.3,2687.0,2730.6,2773.2,2814.7,2855.1,2894.6,2933.2,2970.8,3007.6,3043.5,3078.6
1600.0,0.8,50.0,3.333e-05,2.0,0.5,2.2033e-16,240.2,373.1,501.86,625.08,742.73,855.01,962.15,1064.3,1161.9,1254.8,1343.6,1428.2,1508.8,1585.7,1659.1,1729.0,1795.6,1859.2,1919.8,1977.6,2032.7,2085.3,2135.4,2183.1,2228.7,2272.2,2313.7,2353.3,2391.1
1600.0,0.8,100.0,3.333e-05,2.0,0.5,4.4066e-16,338.95,469.83,598.42,721.73,839.46,951.83,1059.1,1161.3,1258.9,1352.0,1440.7,1525.4,1606.0,1682.9,1756.3,1826.2,1893.0,1956.4,2017.1,2074.9,2130.0,2182.4,2232.6,2280.4,2326.0,2369.5,2410.9,2450.5,2488.3
1600.0,0.8,200.0,3.333e-05,2.0,0.5,-6.6099e-15,535.1,663.24,791.57,915.06,1033.0,1145.6,1252.9,1355.3,1453.1,1546.2,1635.1,1719.7,1800.5,1877.4,1950.9,2020.8,2087.5,2151.0,2211.7,2269.5,2324.6,2377.0,2427.2,2474.9,2520.5,2564.0,2605.4,2645.0,2682.8
1600.0,0.8,400.0,3.333e-05,2.0,0.5,1.7626e-15,912.93,1049.1,1177.9,1301.8,1420.2,1533.1,1640.8,1743.5,1841.4,1934.8,2023.8,2108.7,2189.5,2266.6,2340.1,2410.1,2476.9,2540.4,2601.0,2658.8,2714.0,2766.4,2816.5,2864.2,2909.8,2953.2,2994.7,3034.1,3071.9
1600.0,0.8,800.0,3.333e-05,2.0,0.5,-3.5253e-15,1561.4,1806.7,1948.9,2075.5,2194.8,2308.5,2416.8,2520.1,2618.5,2712.4,2801.7,2886.9,2968.0,3045.3,3119.0,3189.1,3255.9,3319.5,3380.2,3438.0,3493.1,3545.6,3595.6,3643.2,3688.7,3732.0,3773.3,3812.7,3850.3
1600.0,1.6,50.0,3.333e-05,2.0,0.5,5.7286e-15,353.01,592.02,814.57,1020.2,1209.8,1384.2,1544.7,1692.0,1827.2,1951.1,2064.5,2168.4,2263.2,2349.8,2428.9,2501.1,2566.8,2626.5,2681.1,2730.6,2775.7,2816.5,2853.8,2887.5,2918.2,2946.0,2971.2,2994.1,3014.9
1600.0,1.6,100.0,3.333e-05,2.0,0.5,-2.2033e-15,446.11,683.9,906.85,1113.1,1303.2,1478.2,1639.2,1787.0,1922.6,2046.9,2160.6,2264.7,2359.9,2446.8,2526.1,2598.3,2664.2,2724.1,2778.8,2828.4,2873.5,2914.5,2951.8,2985.6,3016.3,3044.1,3069.3,3092.2,3113.0
1600.0,1.6,200.0,3.333e-05,2.0,0.5,-1.2338e-14,630.86,867.52,1091.5,1298.9,1490.2,1666.4,1828.2,1977.0,2113.4,2238.4,2352.8,2457.5,2553.2,2640.6,2720.2,2792.8,2859.1,2919.4,2974.1,3024.0,3069.3,3110.4,3147.8,3181.7,3212.4,3240.3,3265.5,3288.4,3309.2
1600.0,1.6,400.0,3.333e-05,2.0,0.5,-1.2338e-14,986.66,1233.4,1460.3,1670.3,1864.0,2042.3,2206.3,2356.8,2494.8,2621.4,2737.2,2843.1,2939.8,3028.2,3108.7,3182.1,3248.9,3309.8,3365.0,3415.3,3460.8,3502.3,3539.8,3573.9,3604.8,3632.8,3658.1,3681.0,3701.8
1600.0,1.6,800.0,3.333e-05,2.0,0.5,0.0,1601.3,1949.7,2194.2,2411.5,2610.5,2793.4,2961.5,3115.8,3257.4,3387.0,3505.5,3614.0,3712.9,3803.3,3885.5,3960.5,4028.7,4090.6,4146.9,4198.0,4244.3,4286.3,4324.3,4358.8,4389.9,4418.0,4443.5,4466.5,4487.3
1600.0,3.2,50.0,3.333e-05,2.0,0.5,0.0,535.01,932.33,1281.9,1586.7,1850.7,2077.9,2272.6,2438.6,2579.3,2698.0,2797.9,2881.5,2951.2,3009.0,3056.9,3096.3,3128.6,3155.0,3176.4,3193.6,3207.4,3218.2,3226.8,3233.4,3238.4,3242.0,3244.6,3246.2,3247.2
1600.0,3.2,100.0,3.333e-05,2.0,0.5,-1.6745e-14,619.59,1017.4,1368.8,1675.4,1941.1,2169.8,2365.9,2532.9,2674.6,2794.2,2894.8,2979.0,3049.2,3107.4,3155.6,3195.3,3227.8,3254.3,3275.7,3293.0,3306.8,3317.7,3326.2,3332.8,3337.7,3341.2,3343.8,3345.4,3346.3
1600.0,3.2,200.0,3.333e-05,2.0,0.5,-5.2879e-15,787.1,1187.3,1542.3,1852.6,2121.6,2353.5,2552.2,2721.6,2865.2,2986.6,3088.6,3174.0,3245.1,3304.2,3353.0,3393.2,3426.0,3452.8,3474.4,3491.8,3505.7,3516.6,3525.0,3531.5,3536.4,3539.8,3542.3,3543.7,3544.5
1600.0,3.2,400.0,3.333e-05,2.0,0.5,8.8132e-16,1109.4,1524.7,1888.3,2206.2,2482.0,2720.0,2924.1,3098.2,3246.1,3370.9,3475.9,3563.7,3637.0,3697.6,3747.8,3789.0,3822.6,3849.9,3872.0,3889.5,3903.5,3914.4,3922.9,3929.2,3933.8,3937.1,3939.2,3940.5,3941.0
1600.0,3.2,800.0,3.333e-05,2.0,0.5,-4.0541e-14,1671.2,2181.4,2572.7,2908.3,3198.8,3449.6,3665.0,3849.0,4005.5,4137.7,4249.0,4342.1,4419.6,4483.9,4536.9,4580.3,4615.6,4644.2,4667.2,4685.3,4699.6,4710.6,4718.9,4725.1,4729.4,4732.2,4733.8,4734.6,4734.4
1600.0,6.4,50.0,3.333e-05,2.0,0.5,3.5253e-15,794.99,1393.5,1877.7,2259.6,2554.0,2775.9,2939.8,3058.4,3142.9,3201.9,3242.3,3269.3,3286.9,3297.6,3303.7,3306.4,3306.9,3305.8,3303.7,3300.8,3297.7,3294.1,3290.5,3286.8,3283.2,3279.6,3276.0,3272.6,3269.3
1600.0,6.4,100.0,3.333e-05,2.0,0.5,-6.1692e-15,868.52,1470.8,1959.5,2345.6,2643.6,2868.4,3034.7,3155.3,3241.1,3301.1,3342.1,3369.6,3387.3,3398.3,3404.4,3407.1,3407.5,3406.4,3404.2,3401.2,3397.9,3394.2,3390.5,3386.7,3382.9,3379.2,3375.5,3371.9,3368.5
1600.0,6.4,200.0,3.333e-05,2.0,0.5,3.5253e-15,1013.6,1624.6,2122.4,2516.9,2822.2,3053.2,3224.3,3348.6,3437.3,3499.3,3541.7,3570.2,3588.4,3599.7,3605.9,3608.6,3608.9,3607.6,3605.2,3602.1,3598.5,3594.6,3590.5,3586.4,3582.4,3578.4,3574.5,3570.7,3567.1
1600.0,6.4,400.0,3.333e-05,2.0,0.5,-7.0506e-15,1292.1,1928.2,2445.4,2857.2,3177.4,3420.9,3602.0,3734.3,3828.8,3895.1,3940.6,3970.9,3990.5,4002.4,4008.9,4011.6,4011.8,4010.2,4007.4,4003.8,3999.7,3995.3,3990.7,3986.2,3981.6,3977.1,3972.7,3968.5,3964.4
1600.0,6.4,800.0,3.333e-05,2.0,0.5,-1.4101e-14,1782.4,2513.0,3077.3,3526.4,3878.3,4148.3,4351.3,4500.6,4608.2,4684.1,4736.4,4771.5,4794.1,4807.8,4815.2,4818.2,4818.1,4815.9,4812.4,4808.0,4802.9,4797.5,4791.9,4786.4,4780.8,4775.2,4769.9,4764.7,4759.7
1600.0,12.8,50.0,3.333e-05,2.0,0.5,-1.7626e-14,1117.2,1924.3,2496.2,2871.4,3099.3,3228.3,3296.3,3329.6,3344.0,3348.5,3347.9,3344.8,3340.5,3335.5,3330.4,3325.2,3320.2,3315.1,3310.3,3305.5,3300.9,3296.4,3292.1,3287.9,3283.9,3280.0,3276.3,3272.8,3269.3
1600.0,12.8,100.0,3.333e-05,2.0,0.5,7.0506e-15,1178.7,1994.6,2575.5,2958.5,3192.2,3325.1,3395.7,3430.3,3445.4,3450.2,3449.6,3446.4,3442.0,3437.0,3431.7,3426.4,3421.1,3415.9,3410.8,3406.0,3401.1,3396.5,3392.1,3387.7,3383.6,3379.6,3375.8,3372.1,3368.6
1600.0,12.8,200.0,3.333e-05,2.0,0.5,-2.9965e-14,1299.6,2133.7,2732.7,3131.3,3377.2,3518.4,3593.9,3631.6,3648.1,3653.4,3653.0,3649.9,3645.1,3639.8,3634.2,3628.6,3623.0,3617.5,3612.2,3606.8,3601.8,3596.9,3592.1,3587.6,3583.1,3578.9,3574.8,3570.9,3567.2
1600.0,12.8,400.0,3.333e-05,2.0,0.5,8.8132e-15,1530.3,2405.5,3041.7,3472.5,3743.5,3902.2,3989.0,4033.0,4052.9,4059.9,4060.0,4056.7,4051.6,4045.8,4039.6,4033.3,4027.1,4020.9,4014.8,4009.0,4003.3,3997.8,3992.5,3987.4,3982.4,3977.7,3973.1,3968.7,3964.5
1600.0,12.8,800.0,3.333e-05,2.0,0.5,-3.349e-14,1939.1,2920.3,3635.6,4134.3,4459.6,4657.8,4771.0,4831.1,4860.0,4871.6,4873.6,4870.7,4865.2,4858.4,4851.1,4843.6,4836.1,4828.6,4821.3,4814.2,4807.3,4800.6,4794.1,4787.8,4781.7,4775.9,4770.3,4765.0,4759.8
1600.0,25.6,50.0,3.333e-05,2.0,0.5,-3.5253e-15,1463.0,2430.7,2980.0,3235.1,3333.3,3364.8,3371.3,3369.5,3364.7,3359.2,3353.4,3347.6,3341.9,3336.2,3330.8,3325.5,3320.3,3315.2,3310.3,3305.5,3300.9,3296.4,3292.1,3287.9,3283.9,3280.0,3276.2,3272.8,3269.3
1600.0,25.6,100.0,3.333e-05,2.0,0.5,-7.0506e-15,1513.6,2497.0,3061.4,3327.3,3431.6,3465.7,3473.4,3471.7,3467.0,3461.3,3455.3,3449.4,3443.5,3437.7,3432.1,3426.6,3421.1,3416.0,3410.9,3405.9,3401.1,3396.5,3392.1,3387.7,3383.6,3379.6,3375.8,3372.1,3368.6
1600.0,25.6,200.0,3.333e-05,2.0,0.5,-5.2879e-15,1612.4,2627.0,3222.0,3510.3,3627.2,3667.1,3677.0,3676.1,3671.5,3665.6,3659.3,3653.0,3646.8,3640.7,3634.7,3628.8,3623.1,3617.6,3612.1,3607.0,3601.8,3596.9,3592.1,3587.6,3583.1,3578.9,3574.8,3570.9,3567.2
1600.0,25.6,400.0,3.333e-05,2.0,0.5,-2.4677e-14,1799.5,2877.6,3534.1,3869.2,4014.0,4067.7,4083.5,4084.6,4080.5,4074.3,4067.5,4060.6,4053.6,4046.9,4040.1,4033.6,4027.2,4021.0,4014.9,4009.1,4003.3,3997.8,3992.5,3987.4,3982.4,3977.7,3973.1,3968.7,3964.5
1600.0,25.6,800.0,3.333e-05,2.0,0.5,-2.1152e-14,2130.4,3341.4,4121.9,4557.4,4767.6,4857.1,4890.2,4898.9,4897.5,4891.9,4884.5,4876.5,4868.3,4860.0,4852.0,4844.0,4836.3,4828.7,4821.4,4814.2,4807.3,4800.6,4794.1,4787.8,4781.7,4775.9,4770.3,4765.0,4759.8
50.0,0.1,50.0,3.333e-05,4.0,0.5,1.7626e-15,130.08,127.47,127.44,127.8,128.2,128.61,129.03,129.45,129.88,130.32,130.78,131.25,131.73,132.21,132.71,133.22,133.73,134.26,134.8,135.33,135.89,136.46,137.03,137.6,138.18,138.78,139.37,139.98,140.59
50.0,0.1,100.0,3.333e-05,4.0,0.5,2.2033e-16,259.46,253.65,252.95,253.03,253.18,253.36,253.56,253.78,254.03,254.3,254.59,254.92,255.27,255.64,256.04,256.46,256.89,257.36,257.84,258.34,258.87,259.42,259.98,260.55,261.15,261.75,262.37,263.01,263.65
50.0,0.1,200.0,3.333e-05,4.0,0.5,-4.4066e-15,517.22,506.02,504.06,503.58,503.24,502.95,502.71,502.52,502.39,502.31,502.29,502.32,502.41,502.54,502.73,502.97,503.25,503.59,503.96,504.38,504.85,505.34,505.88,506.46,507.06,507.7,508.37,509.05,509.78
50.0,0.1,400.0,3.333e-05,4.0,0.5,-1.0576e-14,1017.5,1010.0,1006.7,1005.1,1003.8,1002.5,1001.4,1000.3,999.42,998.62,997.93,997.36,996.9,996.54,996.3,996.15,996.1,996.15,996.3,996.53,996.85,997.25,997.73,998.28,998.9,999.57,1000.3,1001.2,1002.0
50.0,0.1,800.0,3.333e-05,4.0,0.5,-4.5829e-14,1881.9,2003.0,2011.1,2009.4,2006.3,2003.1,2000.1,1997.3,1994.8,1992.4,1990.3,1988.4,1986.8,1985.4,1984.2,1983.2,1982.4,1981.8,1981.5,1981.2,1981.2,1981.3,1981.6,1982.0,1982.6,1983.4,1984.2,1985.1,1986.3
50.0,0.2,50.0,3.333e-05,4.0,0.5,-1.2118e-15,130.7,128.74,129.35,130.34,131.34,132.34,133.34,134.34,135.34,136.34,137.33,138.33,139.33,140.34,141.34,142.35,143.35,144.37,145.38,146.39,147.41,148.42,149.45,150.46,151.48,152.5,153.52,154.54,155.56
50.0,0.2,100.0,3.333e-05,4.0,0.5,-4.1863e-15,260.05,254.88,254.82,255.52,256.29,257.06,257.85,258.64,259.45,260.28,261.12,261.97,262.85,263.74,264.65,265.56,266.5,267.44,268.41,269.37,270.36,271.36,272.37,273.39,274.41,275.46,276.5,277.55,278.61
50.0,0.2,200.0,3.333e-05,4.0,0.5,1.322e-15,517.74,507.19,505.87,506.01,506.28,506.59,506.93,507.33,507.76,508.24,508.76,509.32,509.94,510.59,511.28,512.03,512.8,513.62,514.48,515.36,516.29,517.24,518.23,519.25,520.28,521.35,522.44,523.55,524.69
50.0,0.2,400.0,3.333e-05,4.0,0.5,-1.0576e-14,1017.9,1011.0,1008.3,1007.4,1006.6,1006.0,1005.5,1005.0,1004.7,1004.5,1004.3,1004.3,1004.3,1004.5,1004.8,1005.1,1005.6,1006.1,1006.7,1007.4,1008.2,1009.1,1010.0,1011.0,1012.1,1013.2,1014.3,1015.5,1016.8
50.0,0.2,800.0,3.333e-05,4.0,0.5,-7.0506e-15,1882.0,2003.8,2012.5,2011.3,2008.9,2006.4,2004.0,2001.8,1999.7,1998.0,1996.4,1995.1,1994.0,1993.0,1992.4,1991.9,1991.7,1991.5,1991.6,1991.9,1992.4,1993.0,1993.6,1994.6,1995.6,1996.8,1998.0,1999.4,2000.9
50.0,0.4,50.0,3.333e-05,4.0,0.5,-6.6099e-16,131.94,131.24,133.06,135.23,137.36,139.46,141.5,143.51,145.49,147.43,149.33,151.21,153.05,154.87,156.66,158.43,160.17,161.88,163.58,165.25,166.91,168.54,170.14,171.73,173.3,174.85,176.38,177.89,179.38
50.0,0.4,100.0,3.333e-05,4.0,0.5,-1.983e-15,261.21,257.33,258.48,260.35,262.26,264.12,265.95,267.76,269.55,271.33,273.08,274.81,276.53,278.24,279.93,281.61,283.27,284.92,286.57,288.2,289.82,291.44,293.04,294.63,296.2,297.77,299.33,300.86,302.4
50.0,0.4,200.0,3.333e-05,4.0,0.5,-2.2033e-15,518.77,509.49,509.4,510.72,512.13,513.53,514.94,516.34,517.76,519.18,520.62,522.07,523.53,525.0,526.49,527.99,529.51,531.03,532.58,534.12,535.69,537.26,538.84,540.43,542.02,543.62,545.22,546.83,548.43
50.0,0.4,400.0,3.333e-05,4.0,0.5,-4.4066e-15,1018.7,1013.0,1011.6,1011.9,1012.3,1012.7,1013.2,1013.8,1014.5,1015.2,1016.0,1016.8,1017.7,1018.7,1019.8,1020.9,1022.1,1023.3,1024.7,1026.1,1027.5,1028.9,1030.5,1032.0,1033.7,1035.3,1036.9,1038.7,1040.5
50.0,0.4,800.0,3.333e-05,4.0,0.5,-1.0576e-14,1882.4,2005.3,2015.2,2015.4,2014.1,2012.6,2011.4,2010.1,2009.1,2008.4,2007.7,2007.2,2007.1,2007.0,2007.1,2007.4,2007.9,2008.5,2009.3,2010.3,2011.3,2012.5,2013.9,2015.4,2017.0,2018.7,2020.5,2022.4,2024.4
