tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
400.0,0.5,100.0,3.333e-05,8.0,0.3,-3.3049e-15,346.46,359.02,376.83,395.25,413.46,431.42,449.12,466.6,483.84,500.85,517.64,534.2,550.55,566.69,582.63,598.37,613.93,629.28,644.43,659.41,674.2,688.81,703.23,717.48,731.54,745.44,759.16,772.72,786.1
400.0,0.5,100.0,3.333e-05,16.0,0.3,-1.322e-15,330.51,342.99,360.14,377.82,395.35,412.72,429.94,446.95,463.77,480.35,496.7,512.83,528.76,544.49,560.02,575.36,590.51,605.48,620.28,634.93,649.41,663.7,677.81,691.74,705.51,719.11,732.56,745.84,758.97
400.0,1.0,100.0,3.333e-05,1.0,0.3,4.4066e-15,499.5,591.99,660.3,724.5,786.35,846.13,903.91,959.79,1013.8,1066.0,1116.4,1165.2,1212.2,1257.8,1301.7,1344.0,1385.1,1424.6,1462.8,1499.7,1535.2,1569.6,1602.7,1634.6,1665.5,1695.3,1724.0,1751.6,1778.4
400.0,1.0,100.0,3.333e-05,2.0,0.3,-4.4066e-15,439.51,489.03,537.69,585.29,631.3,675.73,718.63,760.04,800.02,838.61,875.86,911.8,946.49,979.98,1012.3,1043.5,1073.5,1102.6,1130.5,1157.5,1183.6,1208.7,1232.9,1256.3,1278.8,1300.6,1321.6,1341.8,1361.3
400.0,1.0,100.0,3.333e-05,4.0,0.3,4.4066e-16,391.5,426.66,465.7,504.34,541.78,578.04,613.11,647.09,679.98,711.83,742.68,772.58,801.54,829.6,856.81,883.17,908.74,933.53,957.56,980.89,1003.5,1025.4,1046.7,1067.4,1087.5,1107.0,1125.9,1144.3,1162.1
400.0,1.0,100.0,3.333e-05,8.0,0.3,-1.1016e-15,360.76,391.41,426.44,461.28,495.16,528.05,560.01,591.06,621.25,650.59,679.12,706.86,733.83,760.06,785.58,810.41,834.57,858.07,880.94,903.19,924.84,945.91,966.42,986.37,1005.8,1024.7,1043.1,1060.9,1078.4
400.0,1.0,100.0,3.333e-05,16.0,0.3,-7.9319e-15,344.36,374.05,407.64,441.02,473.51,505.18,536.03,566.09,595.37,623.89,651.62,678.59,704.8,730.3,755.12,779.27,802.78,825.68,847.98,869.72,890.91,911.55,931.61,951.13,970.12,988.62,1006.6,1024.2,1041.3
400.0,2.0,100.0,3.333e-05,1.0,0.3,-2.2033e-15,527.62,672.55,791.16,901.11,1004.4,1101.5,1192.8,1278.7,1359.3,1434.9,1505.8,1572.4,1634.5,1692.8,1747.0,1798.1,1845.8,1890.4,1931.8,1970.6,2006.7,2040.3,2071.7,2100.9,2128.1,2153.3,2176.0,2196.2,2216.4
400.0,2.0,100.0,3.333e-05,2.0,0.3,3.9659e-15,469.31,562.66,651.09,734.75,813.36,887.16,956.4,1021.3,1082.2,1139.2,1192.6,1242.5,1289.2,1332.9,1373.6,1411.9,1447.4,1480.6,1511.6,1540.6,1567.5,1592.6,1616.1,1637.9,1658.2,1677.1,1694.7,1710.9,1726.2
400.0,2.0,100.0,3.333e-05,4.0,0.3,1.322e-15,419.84,491.56,563.8,632.63,697.52,758.58,816.07,870.19,921.11,969.02,1014.1,1056.5,1096.4,1133.9,1169.3,1202.5,1233.7,1263.1,1290.8,1316.8,1341.3,1364.3,1385.9,1406.4,1425.6,1443.6,1460.7,1476.7,1491.9
