tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
400.0,0.5,400.0,3.333e-05,8.0,5.0274,0.27311,0.65395,5.2787,1.5018,1.0884,4.2909,0.57462,1.6949,5.109,1.3226,1.2264,4.417,0.53496,1.8848,4.4365,0.54342,1.7,5.6042,1.3194,1.0867,6.2418,0.26131,0.5906,5.7563,1.2089,0.63274,5.6557,0.62911,6.2717,5.0448,1.3503,1.2168,5.5323,0.89087,0.26435,0.14224,0.26297,0.29462,5.4925,1.2626,1.1939,4.3073,0.4419,1.9482,5.6399,0.35884,0.84364,4.2251,0.93109,1.9919,4.5299,1.194,1.8484,5.5952,0.4183,0.95508,5.2674,1.4013,1.1188,3.7336,0.3667,2.1133,6.0032,0.91739,6.2566
400.0,0.5,400.0,3.333e-05,16.0,5.0218,0.27481,0.6578,5.274,1.4871,1.0958,4.3122,0.57455,1.6804,5.0987,1.3058,1.2395,4.3919,0.54175,1.9135,4.4481,0.54402,1.6906,5.6134,1.3173,1.0843,6.2487,0.25837,0.58737,5.7611,1.2129,0.62412,5.638,0.62781,0.0054773,5.0333,1.3361,1.2296,5.5241,0.88881,0.27341,0.14366,0.26027,0.29869,5.5049,1.2627,1.1944,4.3059,0.43998,1.954,5.636,0.35412,0.84942,4.2176,0.93084,2.001,4.5407,1.1691,1.8213,5.5849,0.41439,0.96572,5.2625,1.3777,1.1285,3.7319,0.3599,2.1095,5.9985,0.91902,6.2653
400.0,0.5,400.0,3.333e-05,32.0,5.0136,0.2787,0.66478,5.2726,1.4734,1.101,4.3271,0.57224,1.6689,5.0945,1.2958,1.2473,4.3774,0.54711,1.9295,4.4577,0.54436,1.6817,5.6175,1.319,1.0816,6.2416,0.25783,0.59727,5.7608,1.2156,0.6215,5.6283,0.62811,0.014942,5.0274,1.3257,1.2383,5.5186,0.88942,0.28087,0.13426,0.25846,0.31101,5.51,1.2651,1.1931,4.31,0.43838,1.9515,5.6443,0.35338,0.84486,4.2134,0.9319,2.0063,4.5412,1.1587,1.8143,5.59,0.41282,0.96429,5.2603,1.3601,1.1345,3.7202,0.35705,2.115,5.9995,0.91967,6.2659
400.0,1.0,400.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,4.8057,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,1.0,400.0,3.333e-05,2.0,4.9795,0.35402,0.72745,5.292,1.5043,1.0424,4.1433,0.55754,1.7312,5.1582,1.371,1.1882,4.5501,0.49179,1.8018,4.3637,0.51886,1.739,5.5988,1.3766,1.0839,5.9835,0.28623,0.83126,5.6847,1.2169,0.624,5.7062,0.63118,6.2392,5.0831,1.3792,1.1855,5.4634,0.98255,0.36154,6.243,0.25533,0.44453,5.4672,1.2956,1.2101,4.3389,0.40324,1.9171,5.6767,0.36931,0.80955,4.248,0.95024,2.0244,4.4732,1.209,1.9872,5.637,0.43804,0.94953,5.2981,1.4437,1.0654,3.7764,0.3909,2.0489,6.0438,0.91478,6.2381
400.0,1.0,400.0,3.333e-05,4.0,5.0186,0.29522,0.67091,5.2848,1.5088,1.0802,4.2256,0.56232,1.7234,5.1314,1.3446,1.2102,4.483,0.51556,1.8328,4.4125,0.53825,1.7148,5.5979,1.3355,1.0871,6.1787,0.26626,0.64795,5.7376,1.206,0.64015,5.6743,0.63212,6.2565,5.0601,1.3636,1.2047,5.5211,0.92846,0.29143,0.09194,0.26014,0.33398,5.4767,1.2709,1.1956,4.329,0.43376,1.9233,5.66,0.36596,0.82576,4.233,0.93466,1.9879,4.5041,1.2211,1.9017,5.6239,0.42326,0.93339,5.2769,1.4229,1.1054,3.7285,0.37557,2.1179,6.0149,0.91581,6.2428
400.0,1.0,400.0,3.333e-05,8.0,5.0277,0.27317,0.65377,5.2788,1.5022,1.0877,4.2912,0.57414,1.6949,5.1099,1.3234,1.2257,4.4172,0.53524,1.8852,4.4374,0.54348,1.6993,5.6039,1.319,1.0868,6.2427,0.2616,0.58962,5.7567,1.209,0.63239,5.6555,0.62919,6.2718,5.0455,1.3508,1.2161,5.5316,0.8918,0.265,0.14274,0.26341,0.29453,5.4924,1.2621,1.1939,4.3083,0.44168,1.9475,5.6388,0.3591,0.84515,4.2254,0.9311,1.9919,4.5297,1.194,1.8492,5.5943,0.41878,0.95663,5.2679,1.4021,1.1181,3.7342,0.3668,2.1123,6.0034,0.91738,6.2565
400.0,1.0,400.0,3.333e-05,16.0,5.0223,0.2747,0.65726,5.2742,1.4879,1.0952,4.3129,0.5741,1.6804,5.0997,1.3068,1.2387,4.3918,0.54218,1.9141,4.4492,0.54405,1.6897,5.6131,1.3168,1.0845,6.2504,0.2587,0.58568,5.7618,1.213,0.62375,5.6379,0.62791,0.0055318,5.034,1.3368,1.2288,5.5233,0.88929,0.27347,0.14475,0.26092,0.29807,5.5048,1.2621,1.1945,4.3066,0.43984,1.9535,5.6342,0.35438,0.85145,4.218,0.93082,2.0009,4.5412,1.1691,1.8209,5.5832,0.41497,0.96771,5.263,1.3787,1.1278,3.7324,0.35996,2.1087,5.9986,0.919,6.2652
400.0,1.0,400.0,3.333e-05,32.0,5.014,0.27856,0.66438,5.2727,1.4742,1.1006,4.3279,0.5719,1.6687,5.0954,1.2965,1.2471,4.3767,0.54757,1.931,4.4588,0.54428,1.6809,5.6176,1.3182,1.0819,6.2441,0.25786,0.59476,5.7614,1.2157,0.6209,5.6275,0.62803,0.015751,5.0277,1.326,1.2379,5.5175,0.88985,0.28149,0.13666,0.25891,0.3092,5.5104,1.2643,1.1935,4.3102,0.43817,1.9516,5.6413,0.35323,0.84784,4.2137,0.93183,2.0065,4.5423,1.1589,1.8135,5.5868,0.41316,0.96738,5.2607,1.3606,1.1342,3.7222,0.35676,2.113,5.9992,0.91975,6.2665
400.0,2.0,400.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,3.758,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,2.0,400.0,3.333e-05,2.0,4.9788,0.35438,0.72801,5.292,1.5043,1.0418,4.1432,0.55757,1.7308,5.1582,1.371,1.1878,4.5504,0.49198,1.8018,4.3637,0.51889,1.7389,5.5988,1.3767,1.0838,5.9826,0.28654,0.83225,5.6844,1.2171,0.62389,5.7063,0.63118,6.2391,5.0832,1.3792,1.1851,5.4629,0.98287,0.36199,6.2425,0.25539,0.44525,5.4672,1.2955,1.21,4.3393,0.40338,1.9168,5.6761,0.36956,0.81048,4.2482,0.95041,2.0247,4.473,1.2089,1.9878,5.6365,0.43836,0.95047,5.2981,1.4438,1.0649,3.7769,0.39116,2.048,6.0441,0.91476,6.238
400.0,2.0,400.0,3.333e-05,4.0,5.0181,0.29578,0.67148,5.2849,1.5088,1.0794,4.2248,0.56188,1.7235,5.132,1.3452,1.2096,4.4839,0.51563,1.8326,4.4125,0.53829,1.7146,5.5979,1.3355,1.0869,6.1778,0.26651,0.64885,5.7375,1.2061,0.63974,5.6741,0.63217,6.2567,5.0607,1.364,1.2039,5.5205,0.9291,0.29231,0.090932,0.26018,0.33522,5.4766,1.2707,1.1956,4.3298,0.43364,1.9228,5.6595,0.36621,0.82668,4.2332,0.93475,1.9881,4.5038,1.2211,1.9027,5.6235,0.42367,0.93456,5.2774,1.4235,1.1046,3.7298,0.37576,2.1161,6.0154,0.91577,6.2426
400.0,2.0,400.0,3.333e-05,8.0,5.0276,0.27329,0.65401,5.2791,1.5027,1.087,4.2914,0.57336,1.6947,5.1111,1.3243,1.2249,4.4175,0.5355,1.8855,4.4385,0.54346,1.6982,5.6036,1.3187,1.0868,6.244,0.26189,0.5883,5.7574,1.2091,0.63193,5.6553,0.62927,6.2719,5.0463,1.3514,1.2153,5.5309,0.89263,0.2657,0.14352,0.26394,0.29422,5.4923,1.2616,1.1939,4.3094,0.44138,1.9466,5.6378,0.35937,0.84642,4.2256,0.93116,1.992,4.5298,1.1941,1.8498,5.5935,0.4193,0.95798,5.2686,1.4029,1.1173,3.7352,0.3669,2.1109,6.0038,0.91736,6.2563
400.0,2.0,400.0,3.333e-05,16.0,5.0227,0.27462,0.65689,5.2745,1.4891,1.0944,4.3137,0.57345,1.6803,5.101,1.3079,1.2379,4.3917,0.5426,1.9147,4.4508,0.54395,1.6882,5.6126,1.3163,1.0847,6.2527,0.25907,0.58324,5.7627,1.213,0.62324,5.6377,0.62797,0.0056373,5.035,1.3376,1.2279,5.5223,0.8896,0.27349,0.14652,0.2618,0.2969,5.5047,1.2615,1.1946,4.3073,0.43961,1.9528,5.6322,0.35464,0.8536,4.2184,0.93085,2.0008,4.5421,1.1691,1.8199,5.5813,0.41562,0.96988,5.2637,1.3799,1.127,3.7335,0.36001,2.1074,5.9989,0.91898,6.2651
400.0,2.0,400.0,3.333e-05,32.0,5.0144,0.27841,0.66398,5.2728,1.4755,1.1,4.3285,0.57155,1.6685,5.0965,1.2974,1.2468,4.3761,0.548,1.9323,4.4601,0.54412,1.6796,5.6175,1.3173,1.0824,6.2475,0.25796,0.59134,5.7621,1.2158,0.62016,5.6267,0.62789,0.016544,5.0282,1.3266,1.2374,5.5163,0.89017,0.28207,0.13987,0.2597,0.3067,5.5109,1.2634,1.194,4.3102,0.4379,1.9519,5.6379,0.35301,0.85107,4.214,0.93176,2.0068,4.544,1.1594,1.812,5.583,0.41359,0.97087,5.2613,1.3615,1.1337,3.7251,0.35652,2.1102,5.9989,0.91985,6.2673
400.0,4.0,400.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,4.8857,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,4.0,400.0,3.333e-05,2.0,4.9784,0.35456,0.72836,5.292,1.5043,1.0415,4.1431,0.55758,1.7306,5.1583,1.371,1.1876,4.5506,0.49208,1.8017,4.3637,0.51894,1.7388,5.5988,1.3767,1.0837,5.9822,0.28668,0.83273,5.6842,1.2172,0.62385,5.7063,0.63118,6.239,5.0833,1.3792,1.1848,5.4626,0.98302,0.36224,6.2422,0.2554,0.44557,5.4672,1.2955,1.21,4.3395,0.40346,1.9166,5.676,0.36968,0.81073,4.2483,0.95049,2.0248,4.473,1.2089,1.988,5.6363,0.43855,0.95092,5.2981,1.4439,1.0646,3.7773,0.39134,2.0474,6.0444,0.91474,6.2379
400.0,4.0,400.0,3.333e-05,4.0,5.0177,0.29617,0.67216,5.2851,1.5089,1.079,4.2242,0.56139,1.7235,5.1325,1.3456,1.2091,4.4844,0.5156,1.8324,4.4125,0.53825,1.7143,5.5979,1.3357,1.0868,6.177,0.26661,0.64948,5.7375,1.2061,0.63941,5.6739,0.63218,6.2568,5.0613,1.3644,1.2035,5.5202,0.92938,0.29286,0.090243,0.26012,0.33603,5.4766,1.2706,1.1955,4.3303,0.43351,1.9224,5.6596,0.36636,0.82678,4.2333,0.93481,1.9882,4.5038,1.2212,1.9032,5.6236,0.42387,0.93482,5.2777,1.424,1.1041,3.7308,0.37588,2.1147,6.0159,0.91573,6.2425
400.0,4.0,400.0,3.333e-05,8.0,5.0271,0.27351,0.6548,5.2794,1.5031,1.0866,4.2913,0.57236,1.6947,5.1119,1.3249,1.2244,4.4179,0.53556,1.8854,4.4399,0.54331,1.6966,5.6033,1.3184,1.0868,6.245,0.2621,0.58712,5.7581,1.2091,0.63144,5.6551,0.62931,6.2721,5.047,1.3519,1.2149,5.5305,0.89286,0.26614,0.14408,0.26439,0.29401,5.4922,1.2613,1.1939,4.31,0.44112,1.9459,5.6376,0.35954,0.84669,4.2259,0.93126,1.992,4.5302,1.1943,1.8494,5.5934,0.41959,0.95835,5.2691,1.4036,1.1167,3.7359,0.36695,2.1098,6.0042,0.91733,6.2561
400.0,4.0,400.0,3.333e-05,16.0,5.023,0.27464,0.65679,5.2748,1.4902,1.0939,4.3141,0.57277,1.6803,5.102,1.3087,1.2375,4.3918,0.5428,1.9148,4.4527,0.54372,1.6862,5.6121,1.3158,1.0849,6.255,0.2594,0.58075,5.7636,1.213,0.62271,5.6376,0.62798,0.0057584,5.0357,1.3383,1.2274,5.5216,0.88958,0.2735,0.14825,0.26277,0.2957,5.5046,1.261,1.1947,4.3077,0.43939,1.9524,5.6307,0.35475,0.85497,4.2189,0.93092,2.0007,4.5434,1.1692,1.8183,5.5797,0.41609,0.9714,5.2643,1.3809,1.1265,3.7346,0.35999,2.1062,5.9991,0.91896,6.2651
400.0,4.0,400.0,3.333e-05,32.0,5.0151,0.27826,0.66329,5.2728,1.477,1.0995,4.3285,0.57144,1.6687,5.0972,1.2983,1.2465,4.3757,0.54809,1.9332,4.4614,0.54392,1.6782,5.6172,1.3166,1.0827,6.2507,0.25813,0.58793,5.7628,1.2159,0.61945,5.6264,0.62771,0.016933,5.0285,1.3272,1.2368,5.5156,0.89033,0.28235,0.14272,0.26082,0.30448,5.5113,1.2627,1.1943,4.3098,0.43775,1.9525,5.6351,0.35273,0.85354,4.2142,0.93169,2.0068,4.5459,1.1598,1.8099,5.5795,0.4139,0.97375,5.2616,1.3624,1.1332,3.7277,0.35638,2.1078,5.9985,0.91994,6.2681
400.0,8.0,400.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,5.0886,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,8.0,400.0,3.333e-05,2.0,4.9783,0.35458,0.72848,5.292,1.5044,1.0414,4.1431,0.55757,1.7306,5.1584,1.371,1.1875,4.5507,0.49208,1.8016,4.3637,0.51898,1.7388,5.5988,1.3767,1.0836,5.9821,0.28666,0.83279,5.6842,1.2172,0.62386,5.7063,0.63118,6.239,5.0834,1.3792,1.1847,5.4626,0.98301,0.36229,6.2423,0.25537,0.44556,5.4672,1.2954,1.2099,4.3395,0.40342,1.9166,5.6763,0.36964,0.81031,4.2484,0.9505,2.0247,4.4731,1.2089,1.9881,5.6363,0.43859,0.95096,5.2981,1.4439,1.0646,3.7774,0.39139,2.0472,6.0446,0.91473,6.2379
400.0,8.0,400.0,3.333e-05,4.0,5.0174,0.29635,0.67268,5.2852,1.509,1.0789,4.2239,0.56099,1.7235,5.1328,1.3458,1.209,4.4846,0.51551,1.8322,4.4124,0.53817,1.7141,5.5979,1.3358,1.0866,6.1764,0.26657,0.64997,5.7375,1.206,0.63919,5.6739,0.63216,6.2568,5.0615,1.3645,1.2034,5.5203,0.92932,0.29301,0.089781,0.25997,0.3365,5.4767,1.2707,1.1953,4.3303,0.43339,1.9223,5.6601,0.36636,0.82617,4.2333,0.93485,1.9882,4.5039,1.2215,1.9031,5.624,0.42386,0.93436,5.2779,1.4242,1.104,3.7313,0.3759,2.1141,6.0162,0.91569,6.2424
400.0,8.0,400.0,3.333e-05,8.0,5.0265,0.27382,0.65579,5.2796,1.5033,1.0865,4.2909,0.57147,1.6947,5.1123,1.3251,1.2243,4.4185,0.53535,1.8849,4.441,0.54311,1.6951,5.603,1.3185,1.0867,6.2452,0.26217,0.58678,5.7585,1.209,0.63106,5.6549,0.62934,6.2722,5.0473,1.352,1.2149,5.5304,0.8926,0.26628,0.14367,0.26455,0.2945,5.4921,1.2613,1.1937,4.31,0.44099,1.9456,5.6383,0.35957,0.84599,4.226,0.93137,1.9919,4.5308,1.1943,1.8485,5.594,0.41963,0.95781,5.2694,1.4039,1.1166,3.7362,0.36692,2.1094,6.0045,0.9173,6.2559
400.0,8.0,400.0,3.333e-05,16.0,5.023,0.27478,0.65697,5.2749,1.4908,1.0938,4.3141,0.57228,1.6804,5.1023,1.309,1.2374,4.3922,0.54272,1.9146,4.4545,0.5435,1.6842,5.6116,1.3156,1.0849,6.2564,0.25958,0.57932,5.7641,1.213,0.62239,5.6375,0.62797,0.0058212,5.0359,1.3386,1.2274,5.5214,0.88941,0.2736,0.14881,0.2634,0.29543,5.5046,1.2608,1.1947,4.3078,0.43926,1.9522,5.6305,0.35473,0.8551,4.219,0.931,2.0007,4.5445,1.1692,1.8168,5.5791,0.41625,0.97184,5.2645,1.3814,1.1264,3.7352,0.35993,2.1057,5.9992,0.91894,6.2651
400.0,8.0,400.0,3.333e-05,32.0,5.0157,0.27817,0.66268,5.2727,1.4778,1.0992,4.3283,0.57147,1.669,5.0973,1.2987,1.2463,4.3757,0.54794,1.9334,4.4627,0.54378,1.6768,5.6167,1.3162,1.0828,6.2524,0.25826,0.58602,5.7631,1.2159,0.61907,5.6263,0.6276,0.016909,5.0285,1.3276,1.2366,5.5155,0.89042,0.28245,0.14381,0.26164,0.30372,5.5116,1.2624,1.1943,4.3093,0.43774,1.953,5.6341,0.35251,0.85434,4.2142,0.93163,2.0068,4.547,1.1599,1.8085,5.5777,0.41401,0.97512,5.2615,1.363,1.1331,3.7291,0.35633,2.1066,5.9982,0.92,6.2686
400.0,16.0,400.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,3.758,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
400.0,16.0,400.0,3.333e-05,2.0,4.9783,0.35456,0.7285,5.2921,1.5044,1.0414,4.1431,0.55756,1.7305,5.1585,1.3711,1.1874,4.5507,0.49211,1.8016,4.3637,0.51903,1.7387,5.5988,1.3767,1.0835,5.9821,0.28663,0.83281,5.6842,1.2172,0.62388,5.7063,0.63117,6.239,5.0835,1.3793,1.1846,5.4626,0.98299,0.36229,6.2424,0.25532,0.44559,5.4673,1.2954,1.2098,4.3394,0.40332,1.9167,5.6766,0.36955,0.80984,4.2484,0.95049,2.0247,4.4731,1.2089,1.9881,5.6363,0.43862,0.95105,5.2982,1.4439,1.0645,3.7775,0.39141,2.0471,6.0446,0.91473,6.2379
400.0,16.0,400.0,3.333e-05,4.0,5.0173,0.29645,0.67291,5.2852,1.5091,1.079,4.2237,0.56077,1.7235,5.133,1.3459,1.209,4.4848,0.51545,1.832,4.4122,0.53813,1.714,5.598,1.336,1.0865,6.1757,0.26648,0.65063,5.7374,1.2059,0.63904,5.6738,0.63213,6.2568,5.0616,1.3646,1.2034,5.5203,0.92925,0.29305,0.08923,0.25978,0.33704,5.4767,1.2707,1.1952,4.3301,0.43332,1.9223,5.6605,0.36632,0.82564,4.2333,0.93486,1.9881,4.5039,1.2216,1.903,5.6243,0.42382,0.93401,5.278,1.4243,1.104,3.7315,0.37587,2.1139,6.0164,0.91568,6.2423
400.0,16.0,400.0,3.333e-05,8.0,5.026,0.27409,0.6565,5.2797,1.5034,1.0866,4.2906,0.57094,1.6946,5.1124,1.3251,1.2244,4.4192,0.53508,1.8844,4.4416,0.54296,1.6942,5.6028,1.3186,1.0866,6.2445,0.26215,0.58737,5.7586,1.209,0.63083,5.6547,0.62937,6.2723,5.0473,1.352,1.215,5.5303,0.89239,0.26637,0.14238,0.26434,0.29568,5.4921,1.2614,1.1936,4.31,0.44094,1.9455,5.6389,0.35957,0.84529,4.2259,0.93142,1.9919,4.5311,1.1943,1.8481,5.5945,0.4196,0.95728,5.2695,1.4039,1.1167,3.7361,0.36688,2.1093,6.0047,0.91728,6.2557
400.0,16.0,400.0,3.333e-05,16.0,5.0227,0.27492,0.65729,5.275,1.491,1.0938,4.3141,0.57199,1.6803,5.1023,1.3091,1.2375,4.3926,0.54257,1.9143,4.4556,0.54339,1.6829,5.6113,1.3155,1.0848,6.2565,0.25961,0.57915,5.7641,1.213,0.62231,5.6373,0.628,0.0058414,5.0359,1.3386,1.2275,5.5213,0.88935,0.2738,0.14809,0.26339,0.29614,5.5047,1.2608,1.1946,4.3079,0.43919,1.952,5.6309,0.3547,0.85469,4.2189,0.93103,2.0006,4.5449,1.169,1.8162,5.5791,0.41628,0.97177,5.2645,1.3814,1.1264,3.7352,0.35987,2.1056,5.9993,0.91895,6.265
400.0,16.0,400.0,3.333e-05,32.0,5.0158,0.27818,0.66258,5.2726,1.4781,1.0992,4.3282,0.57145,1.669,5.0973,1.2988,1.2463,4.3758,0.54785,1.9334,4.4636,0.54375,1.6758,5.6164,1.3161,1.0827,6.2528,0.25828,0.58563,5.7631,1.2159,0.61899,5.6262,0.62758,0.016848,5.0285,1.3278,1.2366,5.5155,0.89048,0.28256,0.1434,0.26175,0.30417,5.5118,1.2624,1.1942,4.3093,0.43772,1.9531,5.6343,0.35241,0.8542,4.2141,0.93159,2.0069,4.5472,1.1599,1.8082,5.5771,0.41405,0.97548,5.2615,1.3631,1.133,3.7294,0.3563,2.1064,5.9981,0.92002,6.2687
800.0,0.5,400.0,3.333e-05,1.0,4.867,0.41105,3.9697,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,4.8857,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
800.0,0.5,400.0,3.333e-05,2.0,4.9791,0.35425,0.72775,5.2919,1.5043,1.0421,4.1432,0.55757,1.731,5.1582,1.371,1.1881,4.5503,0.49192,1.8018,4.3637,0.51887,1.739,5.5988,1.3767,1.0838,5.9829,0.28645,0.83195,5.6845,1.2171,0.62392,5.7062,0.63118,6.2392,5.0831,1.3792,1.1854,5.463,0.98277,0.36183,6.2426,0.25538,0.44504,5.4672,1.2956,1.2101,4.3391,0.4033,1.917,5.6763,0.36944,0.81021,4.2481,0.95036,2.0247,4.4731,1.2089,1.9876,5.6367,0.43822,0.95015,5.2981,1.4438,1.0651,3.7766,0.39101,2.0485,6.0439,0.91478,6.2381
800.0,0.5,400.0,3.333e-05,4.0,5.0185,0.29548,0.67093,5.2848,1.5088,1.0798,4.2252,0.56226,1.7235,5.1316,1.3448,1.21,4.4835,0.51564,1.8328,4.4125,0.53831,1.7148,5.5979,1.3355,1.0871,6.1782,0.26643,0.64849,5.7375,1.2061,0.63999,5.6742,0.63216,6.2566,5.0603,1.3638,1.2044,5.5207,0.92889,0.29189,0.091368,0.26021,0.33469,5.4766,1.2708,1.1956,4.3295,0.43374,1.9232,5.6595,0.36609,0.82653,4.2331,0.93471,1.9881,4.5039,1.2209,1.9024,5.6234,0.42349,0.93431,5.2771,1.4231,1.105,3.7289,0.37564,2.1172,6.015,0.91581,6.2427
800.0,0.5,400.0,3.333e-05,8.0,5.028,0.27319,0.65339,5.2789,1.5023,1.0874,4.2914,0.57408,1.6948,5.1103,1.3238,1.2253,4.4174,0.5354,1.8854,4.4376,0.54356,1.6992,5.6039,1.3188,1.0869,6.2431,0.26175,0.5893,5.7569,1.2091,0.63227,5.6554,0.62925,6.2718,5.0458,1.3511,1.2157,5.5313,0.8924,0.26533,0.14283,0.26361,0.29464,5.4923,1.2619,1.194,4.3089,0.4416,1.9472,5.638,0.35924,0.84611,4.2255,0.93109,1.992,4.5294,1.194,1.85,5.5937,0.41906,0.95762,5.2681,1.4024,1.1177,3.7344,0.36684,2.1119,6.0035,0.91738,6.2565
800.0,0.5,400.0,3.333e-05,16.0,5.0228,0.27461,0.65667,5.2743,1.4882,1.0948,4.3133,0.57405,1.6804,5.1001,1.3072,1.2384,4.3918,0.5424,1.9145,4.4496,0.54415,1.6896,5.613,1.3166,1.0846,6.251,0.25885,0.58509,5.762,1.213,0.62362,5.6378,0.62798,0.0055124,5.0344,1.3371,1.2283,5.5229,0.88968,0.27351,0.14501,0.26116,0.29802,5.5048,1.2619,1.1946,4.307,0.43981,1.9533,5.6332,0.35454,0.85264,4.2181,0.93076,2.0009,4.541,1.169,1.8212,5.5824,0.41527,0.96887,5.2632,1.379,1.1275,3.7324,0.35998,2.1086,5.9987,0.91899,6.2652
